author id,created_at,geo,tweet_id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,username,name,account_description,account_created_at,verified,followers_count,following_count,tweet_count,listed_count
1579596458,2016-01-01 23:58:24+00:00, ,683074828052500480,en,0,0,0,6,Twitter for Android,RT @earth2017: PROOF that #oil companies knew #globalwarming was real but lobbied to protect profits https://t.co/pCVQRoZctX  @latimes,MarkPlackett1,🌱💧Mark Plackett ♻,"Microbiologist, Com. Eng recently Builder with active interest in the environment.",2013-07-09T06:22:15.000Z,False,4752,4593,610728,1482
2381141928,2016-01-01 23:58:18+00:00, ,683074802689683459,en,0,0,0,0,Twitter Web Client,Stop Illegal Poaching https://t.co/NCIvaO8kD0,onehousedragon,Nina clausen,"fight for animal rights, wildlife and pets,",2014-03-09T23:00:33.000Z,False,1660,2303,137226,95
2333993047,2016-01-01 23:58:04+00:00, ,683074742870355968,en,0,0,0,6,Twitter Web Client,RT @AustCCR: Pick of 2015 Companies behaving badly https://t.co/xn6Pabncxk,KristinG63,Kristin,"F-T parent (life-time job, no retiring!), friend, poet, country girl, unashamedly weird (ie not normal, is anyone?), CSA survivor, passionate about human rights",2014-02-08T19:44:31.000Z,False,668,1089,21344,93
3291077331,2016-01-01 23:57:59+00:00, ,683074724537208832,en,0,0,0,0,IFTTT,"RT BUSTED: ""Climate Change"" mantra to cover up for Geoengineering botch-ups  https://t.co/Ax9JFaaKRE",ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
3291077331,2016-01-01 23:57:59+00:00, ,683074721290842112,en,0,0,0,0,IFTTT,RT WATCH: Climate change is forcing slopes around the world to open later and close earlier.   https://t.co/UcBzuV7llZ,ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
3291077331,2016-01-01 23:57:58+00:00, ,683074720280014849,en,0,0,0,0,IFTTT,RT   So I guess Sanders will let the murderers out and jail the REAL criminals - climate change denierz! https://t.co/di7NBArpoj,ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
3291077331,2016-01-01 23:57:58+00:00, ,683074718837116928,en,0,0,0,0,IFTTT,RT   I wasn't expecting some kind of Climate Change Inquisition ... https://t.co/QPRYSUFQEE,ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
3291077331,2016-01-01 23:57:58+00:00, ,683074717155233792,en,0,0,0,0,IFTTT,RT to date NO ONE can show a climate change model that even close to right!  https://t.co/LNYrCCtUZO,ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
3291077331,2016-01-01 23:57:57+00:00, ,683074716161183744,en,0,0,0,0,IFTTT,RT That's Damion and Wyckham's headache not mine. It doesn't affect water supply or climate change. Not my Ministr… https://t.co/R5Cg0KkbsO,ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
3291077331,2016-01-01 23:57:57+00:00, ,683074715188068352,en,0,0,0,0,IFTTT,RT What happens when youth from around the world convene to tackle climate change—  https://t.co/22Ody72lrO,ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
3291077331,2016-01-01 23:57:57+00:00, ,683074714227617792,en,0,0,0,0,IFTTT,RT World risks 'taking its eye off the ball on climate change after Paris deal'     https://t.co/gWQXl8CKB0,ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
3291077331,2016-01-01 23:57:57+00:00, ,683074713090953216,en,0,0,0,0,IFTTT,"RT COP21: Climate change deal obscures problems, says Friends of the Earth head - The Independent  https://t.co/MLqiX2DSkT",ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
3291077331,2016-01-01 23:57:56+00:00, ,683074711933300736,en,1,0,0,0,IFTTT,"RT COP21: Climate change deal obscures problems, says Friends of the Earth head - The Independent  https://t.co/g03IS3A72x",ClimateRetweet,Climate retweet,Auto retweet of climate change posts on Twitter. All tweets from climate change RSS feed.,2015-05-20T10:47:00.000Z,False,2627,11,422477,458
2444406320,2016-01-01 23:57:56+00:00, ,683074711652298752,en,0,0,0,11,Twitter for iPad,RT @Kathleen_Wynne: We’re working to protect our planet to build an even better future for Ontario. #ONclimate #climatechange https://t.co/…,DaieneVernile,Daiene Vernile,,2014-04-14T19:55:28.000Z,False,3517,1183,5172,0
19873129,2016-01-01 23:57:55+00:00, ,683074708078768128,en,0,0,2,0,Twitter Web Client,"Forget about ISIS, the climate change is the biggest threat. Earth is in peril. Miami may be underwater by 2100 https://t.co/mUuXLGxtOW",dondoroci,Don,Inquisitive | Bookworm | Jogger | Photochemist: https://t.co/mqtXdVI90l | Instagram: dondoroci,2009-02-01T19:50:11.000Z,False,622,552,3634,5
2274150936,2016-01-01 23:57:48+00:00, ,683074675845378048,en,0,0,0,0,Twitter Web Client,@zheida then again i didnt kno they were implicating that climate change is destroying seals so maybe they didn't succeed ADSHG,hellaaa,ciil 🎣📸,heyo im ciil your friendly neighbourhood harp seal! i like to talk a lot and draw sometimes 🌱 CC:https://t.co/8Rdd4rYjBM,2014-01-03T07:46:59.000Z,False,6184,820,122322,35
172531387,2016-01-01 23:57:47+00:00, ,683074674117316609,en,0,0,0,0,Twitter Web Client,Pick of 2015 Companies behaving badly https://t.co/BMf5bGHQ6H https://t.co/OoZOTT83OT,punchumgum,punchumgum🐾,"I don't use any auto-follow apps so if you want me to follow you back you'll have to tell me you're human.
If I RT you it doesn't mean we're dating.",2010-07-29T23:15:14.000Z,False,1249,376,220088,287
52230962,2016-01-01 23:57:45+00:00, ,683074665946976256,en,2,0,0,0,Twitter for Android,#GlobalWarming is a serious problem that Republican pols resist taking steps to ameliorate. https://t.co/CgvtajqaXz,PoliticalAnt,PoliticalAnt🐜(a.k.a. @JazzLuvnAnt🎷)🔥😷🌹🇺🇸,Pro-Democacy Independent Democratic Socialist.🌹 #BlackLivesMatter #NotMeUs🐦#NoJusticeNoUnity✊🏽 #GetVaccinated💉#DemocracyInDanger⚠ #ReparationsNow⛓#WearAMask,2009-06-29T23:38:35.000Z,False,15243,8911,477451,435
3613992135,2016-01-01 23:57:44+00:00, ,683074658648895488,en,0,0,0,0,Twitter for iPhone,#weirdnews #climatechange #ElNino   North Pole...warmer than much of the  Midwest https://t.co/hlKKaM3xIv,steve_zeke,Steven Zekowski,"Progressive, physician, music lover, curious guy. Learning to code late in life. So far #Python is my fave. #SinglePayer #climatechange #MMT #RankedChoiceVoting",2015-09-10T22:32:20.000Z,False,189,405,7688,20
2613614706,2016-01-01 23:57:41+00:00, ,683074648582537216,en,0,0,0,12,Twitter Web Client,RT @insideclimate: Guardian on 5 corporate scandals that defined 2015. On its list: Our revelations about what #ExxonKnew on climate https:…,beat__the__heat,backhome,,2014-07-09T14:18:05.000Z,False,209,39,13821,0
597768168,2016-01-01 23:57:41+00:00, ,683074647492038656,en,0,0,0,159,Twitter for Android,RT @BadAstronomer: Still believe in global warming? Today was the coldest day in 2016! #VoteCruz,v1ba,v1ba,Re-tweets are NOT endorsements.,2012-06-02T19:39:58.000Z,False,195,2034,46183,0
221606867,2016-01-01 23:57:32+00:00, ,683074610925940736,en,0,0,0,0,dlvr.it,Record flooding in UK: Latest symptom of El Nino and climate change? - Stars and Stripes https://t.co/67RbbBdD1b,WarmingWorld,Warming World,We talk about Global warming and its consequences,2010-12-01T03:09:59.000Z,False,7196,9599,30641,23
25393191,2016-01-01 23:57:24+00:00, ,683074576167735297,en,1,0,0,0,Twitter Web Client,Big Oil braced for global warming while it fought regulations https://t.co/QXWUm779VU,dgendvil,Derek Gendvil,client for Circles Magazine,2009-03-19T21:48:31.000Z,False,3890,5004,947458,261
2771248403,2016-01-01 23:57:18+00:00, ,683074552855920640,en,0,0,0,845,Twitter for Android,"RT @environmentont: Ontario’s #ClimateChange Strategy supports a healthy, clean &amp; low-carbon future https://t.co/jJv7JLm2tz  #ONClimate
htt…",MDeMelo_RD,Margaret De Melo,"Registered Dietitian, leader in chronic disease self-management, interest in diabetes, quality improvement & patient safety.  Opinions own.",2014-09-15T16:10:31.000Z,False,97,326,1290,2
1046763757,2016-01-01 23:57:16+00:00, ,683074542785310720,en,0,0,0,0,Twitter for iPad,New world order promoted by UN climate change claims. Aus. Advisor.  https://t.co/LxxACB5iPO,dunvirkin,William Taylor,Semi-retired sheep and beef farmer. Developing elite Alpaca Stud,2012-12-30T04:00:40.000Z,False,4004,4959,176085,108
330571802,2016-01-01 23:57:15+00:00, ,683074539727634432,en,1,0,0,3,Twitter for iPhone,"A People First Agenda includes #climatechange because we don't get a ""do over"" as we eye the future for...people. #IA03",Desmund_Adams,Desmund Adams,"Lead, Inspire & Influence - Faith, Husband, Dad, Founder, Author and New Angler W/ Golf Addiction. I'm the founder & Chief Executive Officer of Focus & Find.",2011-07-06T20:35:05.000Z,False,767,512,3967,26
539375884,2016-01-01 23:57:11+00:00, ,683074519943229440,en,0,0,1,0,Twitter for iPhone,@ComposerCorner @KissStephanie @MhehedZherting We can't live in a global warming world!  It's why we must #actonclimate! Gimme your money!!,bfolson18,Brandon Olson,"Flavorist. Golfer. Illini, Pro Chief variety",2012-03-28T20:51:05.000Z,False,125,58,21222,8
174421336,2016-01-01 23:57:10+00:00, ,683074518064205825,en,4,0,2,1,Twitter for iPad,"@ryanhanrahan certainly no 1 event or 1 unusual pattern can be linked to climate change, but the footprints are getting more obvious",BobRyanCCM,Bob Ryan,Retired from TV Still talking and writing about things I care about (sure weather and climate). A certified consulting meteorologist-still love snowstorms: ),2010-08-03T22:07:08.000Z,False,7126,359,12253,357
759219889,2016-01-01 23:57:05+00:00, ,683074495444197376,en,0,0,0,22,Twitter Web Client,"RT @karenagold: Dicksonia Antarctia, the magic of the forest  @TSCommissioner @LeadbeatersPoss #climatechange #habitat #forests https://t.c…",zeitschiff,Peter Krause,"The health of our natural ecosystems matters to me.  Acknowledging the Bunerong, and the Kulin peoples broadly, on whose land I now share.",2012-08-15T12:05:54.000Z,False,215,190,5318,21
28690225,2016-01-01 23:57:00+00:00, ,683074474971811840,en,0,0,0,3,Tweetbot for iΟS,"RT @palmboy4444: #Coal town dyingAs 40% #mining #jobs cut
https://t.co/BIdk2yOXrb
New #renewables #energy&amp; #GreenJobs
#auspol #qldpol #clim…",daveyk317,#StopGreed,"CONservative & L/NP GovTs are destroying people's lives, society & the environment. Driven by the GREED of their DONORS & their own GREED. Vote them out!",2009-04-03T23:52:46.000Z,False,10086,10259,589982,450
2375734963,2016-01-01 23:56:48+00:00, ,683074424044560384,en,0,0,0,1,Twitter for Android,RT @Indian_Liars: Funny that Modi visited all the countries for climate change that use ODD/EVEN plan  and now trends #OddEvenFails after #…,letssupportruth,Sachin,Sap Consultant,2014-03-06T18:14:31.000Z,False,206,1843,31474,15
599979316,2016-01-01 23:56:47+00:00, ,683074420986925056,en,0,0,0,7,Twitter for Android,"RT @stopKXL: Too Little, Too Late https://t.co/W9qZvzcBgN #ClimateHypocrisy #ClimateChange",TroyGeary,Troy Geary,Techno,2012-06-05T09:37:58.000Z,False,378,485,165590,137
549889013,2016-01-01 23:56:44+00:00, ,683074408672440320,en,0,0,0,19,Twitter for iPhone,RT @Cowspiracy: Getting to the meat of climate-change action --&gt; https://t.co/Cc8pI8idYR,AngelaVSaunders,Angela V Saunders,"Accredited Practicing Dietitian (APD); co-editor, Medical Journal of Australia “Is a Vegetarian Diet Adequate” 2013; #protein #iron #zinc #omega3 #B12",2012-04-10T07:14:10.000Z,False,423,518,3148,16
3158014711,2016-01-01 23:56:43+00:00, ,683074402276274177,en,0,0,0,3,RoundTeam,RT @greenschoolsorg: #ActOnClimate The NHL taking climate action! https://t.co/uU0pZ6jpSU,CircularEco,CircularEco,I believe we can make it happen. I tweet #CircularEconomy and #CarbonNeutral. retweets not (always) endorsements.  USA,2015-04-15T17:07:45.000Z,False,3128,2826,78997,1295
1859421324,2016-01-01 23:56:32+00:00, ,683074359855071236,en,0,0,0,0,Twitter for Android,"@cfb1515_ They'll just blame it on terrorists, refs, or global warming. Anything not to give credit. 😂😂",AshleyJWatkins,Miss Ashley,Football and shoes. Nothing more is needed. #BamaGirl #RollTide #WhoDat,2013-09-13T04:28:08.000Z,False,512,393,6118,12
2822858979,2016-01-01 23:56:07+00:00, ,683074253156171776,en,0,0,0,7,RoundTeam,"RT @stopKXL: Too Little, Too Late https://t.co/W9qZvzcBgN #ClimateHypocrisy #ClimateChange",Localdatang,Localdata.ng,Localdata.ng,2014-10-11T14:22:51.000Z,False,591,113,20951,158
2822858979,2016-01-01 23:56:07+00:00, ,683074251402964992,en,0,0,0,1,RoundTeam,"RT @DrRakeshM: Jobs &amp; boost to R&amp;D. World at large wd b benefited,if it's #ValueInnovation research https://t.co/qr1TuUImpY #climatechange …",Localdatang,Localdata.ng,Localdata.ng,2014-10-11T14:22:51.000Z,False,591,113,20951,158
4681643592,2016-01-01 23:56:03+00:00, ,683074237263818752,en,0,0,0,95,Twitter for Android,RT @ClimateReality: Wow. November 2015 was the seventh month in a row to break a global temperature record https://t.co/fbEzibq0tn https://…,PlastikTanpa,tanpa plastik,,2015-12-31T06:04:45.000Z,False,13,44,18,0
2969699425,2016-01-01 23:56:01+00:00, ,683074226211975168,en,1,0,1,1,Twitter Web Client,Funny that Modi visited all the countries for climate change that use ODD/EVEN plan  and now trends #OddEvenFails after #SwachhBharat failed,Indian_Liars,Informed Indians ⚔ VOTE,Indians are smart and well-educated but have incompetent system,2015-01-09T16:08:51.000Z,False,575,1572,134453,54
74514343,2016-01-01 23:55:53+00:00, ,683074195408973826,en,0,0,0,0,Tweetbot for iΟS,They say Miami should disappear as a city in the next month 100 years. That's pretty crazy. Told y'all global warming is real shit,polianskis,Marius,"Basketball, Formula 1 and more 🏁 Check out my podcast @fewthingspod 🎙 #LakeShow",2009-09-15T18:19:52.000Z,False,1876,619,87547,11
37118460,2016-01-01 23:55:48+00:00,ea0a61fa0c646676,683074173351149568,en,0,0,0,0,Instagram,Did someone say #globalwarming? Oil refineries engulf the #rotterdam #coast (juxtaposing a… https://t.co/otDmPYklzf,valeriepoort,Valerie Poort,"Culture, travel, design, internet, branding, comedy, optimism, and anything that'll benefit people.",2009-05-02T02:40:07.000Z,False,222,652,1080,0
80678183,2016-01-01 23:55:33+00:00, ,683074109966827520,en,0,0,0,159,Twitter for Windows Phone,RT @BadAstronomer: Still believe in global warming? Today was the coldest day in 2016! #VoteCruz,adrianovboas,Adriano Vilas Bôas,Co-host e roteirista do Ronald Rios Talk Show,2009-10-07T20:54:02.000Z,False,1222,1455,7853,25
3281049662,2016-01-01 23:55:20+00:00, ,683074056564813824,en,1,0,1,0,Twitter Web Client,Didn't get a colouring in book for Xmas?  Time to join Citizens Climate Lobby &amp; lobby your pollie on Climate Change. Action not distraction.,CCL_Aus,Citizens' Climate Lobby Australia,"When it comes to climate change, we've no time to lose. Email your MP today: https://t.co/j3HEeeSQJg
100 Days of Action Campaign #nze2050",2015-07-15T23:31:59.000Z,False,1773,4173,6395,62
3078505711,2016-01-01 23:55:20+00:00, ,683074055881273348,en,0,0,0,3,Twitter for iPhone,RT @greenschoolsorg: #ActOnClimate The NHL taking climate action! https://t.co/uU0pZ6jpSU,ThisMustStop5,StopAllDVChildAbuse,"My heart cries when I see what is happening 2 the most helpless of us all,the children,animals,hungry,poor,homeless,the suffering.What world will we leave them?",2015-03-13T23:04:30.000Z,False,16425,16069,251687,2615
119425227,2016-01-01 23:55:18+00:00, ,683074045521326081,und,1,0,0,0,Twitter Web Client,#globalwarming &amp; #ClimateChangeIsReal : #sustainable #Solutions = #worldpeace + #EndPollution + #EndPoverty =#winwin https://t.co/3Axoe7uOGd,DebLovesCope,Deb Willett,"I ♥ Cope! Yes. Every single musician I follow is truly awesome. Orla knows I am a Gartl ♥ And, yes,  I took the picture of that ancient oak tree in WV but I am",2010-03-03T16:20:10.000Z,False,157,216,9956,72
15107301,2016-01-01 23:55:16+00:00, ,683074041092112384,en,0,0,0,799,Twitter Web Client,"RT @BadAstronomer: Things that are still wrong in 2016:
Astrology
Homeopathy
Climate change denial
Anti-vaxxers
Young-Earth creationism
Fea…",mbuhtz,Marie Buhtz,"Wife, mom, gamer, seamstress, cook, etc -- too many interests, not enough lifetime. D&D DM, karate brown belt. Saliira, NE feral druid. Her.",2008-06-13T13:43:32.000Z,False,414,183,73530,30
20583579,2016-01-01 23:55:14+00:00, ,683074031386492928,en,0,0,0,72,Twitter for Android,RT @wef: Which countries are worst affected by #ElNino? https://t.co/pOx8bY0r6R #COP21 #climatechange https://t.co/JYmR84xBoo,devbod,Chris Athayde,"Interested in wide range of international development issues.
Views my own, RTs not endorsements.",2009-02-11T11:24:27.000Z,False,338,441,22932,77
370871493,2016-01-01 23:55:07+00:00, ,683073999694204928,en,3,0,0,2,TweetDeck,WATCH: Climate change is forcing slopes around the world to open later and close earlier. https://t.co/kfX6TwRpaW https://t.co/RTbyHtGHy4,VICESports,VICE Sports,Sports by @VICE.,2011-09-09T19:42:49.000Z,True,97823,278,41529,1258
2613614706,2016-01-01 23:55:06+00:00, ,683073997928534017,en,0,0,0,8,Twitter Web Client,RT @EcoExpert1: How 19 Big Corporations will Make Money from the #Climate Crisis https://t.co/XIyxniQHtb #ClimateChange,beat__the__heat,backhome,,2014-07-09T14:18:05.000Z,False,209,39,13821,0
1339118156,2016-01-01 23:55:05+00:00, ,683073994514378753,en,0,0,0,0,Hootsuite,"Today's Bogus #BOOK

“Science Lacks Proof: Not Having All The Answers We Can't Prove There Is Global Warming""

#CATEGORY: Heatwave In Arctic",HappsHealthHome,HappeningsHealthHome,"START Following @Run_Renewables •• Tweets about health, home, hearth & head. Being informed, in Touch, in Shape & Independent of Thought!",2013-04-09T12:51:07.000Z,False,2257,2204,55576,0
386444922,2016-01-01 23:55:05+00:00, ,683073993876844547,en,0,0,0,14,Twitter for Android,RT @climatehawk1: Better late than never? #Climate change finally gets taken [somewhat] seriously https://t.co/dGvKbp0p6C via @WIRED #divest,MimiWinther,Michelle Winther,Maniac.,2011-10-07T09:19:10.000Z,False,1084,1774,141227,328
2925571294,2016-01-01 23:55:03+00:00, ,683073986570289152,en,0,0,0,44,Twitter for Android,RT @COP21_News: Exxon has known about climate change since the '70s and is still trying to block climate ac… https://t.co/vs0ooabEhl https:…,emgfind,emgfind,"interests:exposed environmentalconcerns&coverups, politics &deceit,societal concerns& issues, contaminants/man made chemicals in food&other rtweets=interesting.",2014-12-16T18:53:55.000Z,False,4659,3816,424138,588
259003928,2016-01-01 23:55:02+00:00, ,683073981528801280,en,0,0,0,159,Twitter for Android,RT @BadAstronomer: Still believe in global warming? Today was the coldest day in 2016! #VoteCruz,Morosoph,Tim #EndSARS 🔰🌍🌏🌎🌊,"Retweets unendorsed. Follows are no indication of agreement. DMs open. Cis, straight, he/him/Tim.  Session app ID on request.",2011-02-28T23:40:00.000Z,False,1198,5001,67806,69
2613614706,2016-01-01 23:55:02+00:00, ,683073979410722816,en,0,0,0,1,Twitter Web Client,RT @TurningGreenOrg: The Carbon Underground studies #organic ag as a way to elim CO2 in air @RodaleInstitute https://t.co/bDEqg4banh https:…,beat__the__heat,backhome,,2014-07-09T14:18:05.000Z,False,209,39,13821,0
4681643592,2016-01-01 23:55:01+00:00, ,683073976025788416,en,0,0,0,113,Twitter for Android,RT @ClimateReality: Climate change is a problem caused by humans that can be solved by humans. Retweet if you agree! https://t.co/SrDxFhHTHy,PlastikTanpa,tanpa plastik,,2015-12-31T06:04:45.000Z,False,13,44,18,0
264451340,2016-01-01 23:54:58+00:00, ,683073964206370816,en,0,0,0,24,Twitter Web Client,RT @COP21_News: World risks 'taking its eye off the ball on climate change after Paris deal' #climate #COP21 https://t.co/DPQ7f91IA4 https:…,onahunttoday,onahunttoday,"For: Making a Better USA. Pollution Free Clean Energy Wind Turbines. For Saving The Environment & All Its Living Creatures. Seniors, Babies, Children Health.",2011-03-11T23:00:53.000Z,False,4459,4993,929578,789
